,user_id,game_name,indicator-hours
51232,163162333,Call of Duty Modern Warfare 2,20.0
51233,163162333,Call of Duty Black Ops - Multiplayer,16.4
51235,163162333,Saints Row The Third,14.3
51237,163162333,BattleBlock Theater,8.1
51238,163162333,Chivalry Medieval Warfare,5.2
51240,163162333,Tomb Raider,3.6
51242,163162333,Terraria,2.6
51243,163162333,Call of Duty Black Ops,2.6
51244,163162333,Warframe,2.0
51246,163162333,PlanetSide 2,1.4
51247,163162333,Dirty Bomb,1.0
51250,163162333,Trove,0.7
51252,163162333,PAYDAY The Heist,0.5
51255,163162333,APB Reloaded,0.2
51256,163162333,theHunter,0.2
51258,115558697,Portal,2.3
51259,139481298,Dota 2,1.1
51260,229516311,Counter-Strike Global Offensive,44.0
51263,106956838,Unturned,4.4
51264,106956838,PAYDAY The Heist,1.9
51266,106956838,Team Fortress 2,0.6
51268,281398000,Dota 2,25.0
51269,75508144,Rust,686.0
51270,75508144,Sid Meier's Civilization V,113.0
51271,75508144,Call of Duty Black Ops,31.0
51272,75508144,Call of Duty Black Ops - Multiplayer,17.3
51274,279965238,Warface,1.7
51275,279965238,Unturned,1.0
51276,279965238,Trove,0.7
51277,195974700,Robocraft,21.0
51278,195974700,Unturned,4.1
51279,171681316,Dota 2,6.2
51280,178863914,Team Fortress 2,0.7
51281,128279487,Dota 2,2.4
51282,168598497,Dota 2,74.0
51283,168598497,Team Fortress 2,2.1
51285,12760368,Torchlight II,471.0
51287,12760368,The Elder Scrolls V Skyrim,116.0
51288,12760368,Terraria,66.0
51289,12760368,War Thunder,31.0
51290,12760368,Half-Life 2,19.3
51291,12760368,Left 4 Dead,7.8
51292,12760368,Borderlands 2,7.5
51293,12760368,Total War ROME II - Emperor Edition,6.5
51294,12760368,Borderlands,5.8
51298,12760368,Metro 2033,2.9
51299,12760368,Half-Life 2 Episode One,2.8
51301,12760368,Battlefield Bad Company 2,1.4
51302,12760368,Left 4 Dead 2,1.4
51304,12760368,Far Cry 3,0.8
51305,12760368,Grand Theft Auto V,0.6
51306,12760368,Dead Island,0.3
51307,12760368,Empire Total War,0.3
51309,12760368,Dota 2,0.1
51311,153541594,Dota 2,14.9
51312,140236312,Dota 2,1.6
51313,296283194,Garry's Mod,4.9
51315,296283194,Dota 2,2.1
51318,296283194,PAYDAY The Heist,0.6
51321,187795034,Team Fortress 2,1.4
51322,230739567,Dota 2,3.4
51323,253421464,Dota 2,100.0
51324,253421464,Team Fortress 2,2.1
51325,245353969,Dota 2,1.3
51326,277834336,Dota 2,3.0
51327,13190476,Fallout 4,629.0
51328,13190476,Dota 2,527.0
51329,13190476,The Elder Scrolls V Skyrim,153.0
51330,13190476,Fallout New Vegas,143.0
51331,13190476,Total War SHOGUN 2,83.0
51332,13190476,Borderlands 2,63.0
51335,13190476,Fallout 3 - Game of the Year Edition,52.0
51337,13190476,The Witcher 2 Assassins of Kings Enhanced Edition,46.0
51339,13190476,XCOM Enemy Unknown,46.0
51341,13190476,The Witcher Enhanced Edition,41.0
51347,13190476,Dishonored,28.0
51348,13190476,Deus Ex Human Revolution,28.0
51357,13190476,The Walking Dead,18.3
51361,13190476,Portal 2,17.4
51362,13190476,Trine 2,16.7
51363,13190476,Tomb Raider,16.2
51371,13190476,BioShock,13.7
51375,13190476,Batman Arkham Asylum GOTY Edition,13.4
51381,13190476,Total War ROME II - Emperor Edition,11.2
51382,13190476,BioShock Infinite,11.2
51386,13190476,Bastion,10.7
51396,13190476,Half-Life 2 Episode Two,6.4
51402,13190476,Left 4 Dead,5.2
51420,13190476,Dungeon Defenders,1.3
51424,13190476,Counter-Strike Source,0.9
51425,13190476,Left 4 Dead 2,0.7
51428,13190476,Batman Arkham City GOTY,0.6
51430,13190476,Team Fortress 2,0.4
51431,13190476,Half-Life 2 Lost Coast,0.4
51433,13190476,Age of Empires II HD Edition,0.3
51436,123422108,Dota 2,0.2
51438,236394893,Garry's Mod,666.0
51439,236394893,Call of Duty Black Ops II - Multiplayer,228.0
51441,236394893,Counter-Strike Global Offensive,23.0
51442,236394893,Call of Duty Black Ops II - Zombies,9.3
51443,236394893,Call of Duty Black Ops II,1.2
51444,87185898,Napoleon Total War,5.3
51445,199757879,Call of Duty Black Ops II - Multiplayer,130.0
51446,161420779,Dead Island,2.1
51448,243627451,No More Room in Hell,0.1
51450,199694980,BattleBlock Theater,9.0
51451,199694980,PAYDAY The Heist,3.2
51457,301189920,Dota 2,2.0
51458,142801176,Sid Meier's Civilization V,77.0
51459,142801176,XCOM Enemy Unknown,42.0
51460,200951504,Dota 2,2.4
51461,146711832,Dota 2,4.4
51462,205793409,theHunter,3.8
51463,205793409,Dota 2,1.6
51466,231493001,Grand Theft Auto V,302.0
51467,231493001,Counter-Strike Global Offensive,2.9
51471,228972514,Dota 2,2.5
51472,206599635,Dota 2,46.0
51473,168732483,Rust,76.0
51474,168732483,Unturned,43.0
51475,168732483,Garry's Mod,23.0
51478,168732483,Team Fortress 2,12.9
51482,168732483,BLOCKADE 3D,0.5
51483,65220985,Portal,1.2
51484,157333988,Dota 2,2289.0
51485,157333988,Team Fortress 2,1.3
51486,75001116,The Elder Scrolls V Skyrim,147.0
51489,188401469,Dota 2,141.0
51490,76560982,Empire Total War,11.7
51492,89488150,Left 4 Dead 2,22.0
51494,171427260,Dota 2,0.3
51495,217779981,Team Fortress 2,10.6
51497,217779981,Trove,1.4
51501,217779981,Unturned,0.4
51503,217779981,Loadout,0.1
51504,303426048,Counter-Strike Global Offensive,18.1
51505,303426048,Dota 2,17.4
51506,309228590,Dota 2,0.3
51507,88580612,Call of Duty Black Ops,1.7
51508,88580612,Call of Duty Black Ops - Multiplayer,0.9
51509,118988066,Dota 2,8.0
51510,60611062,Counter-Strike Global Offensive,682.0
51513,60611062,Call of Duty Modern Warfare 2 - Multiplayer,247.0
51514,60611062,Battlefield Bad Company 2,149.0
51515,60611062,Mount & Blade Warband,143.0
51517,60611062,Torchlight II,117.0
51518,60611062,Rising Storm/Red Orchestra 2 Multiplayer,95.0
51519,60611062,Team Fortress 2,89.0
51521,60611062,Tom Clancy's Ghost Recon Phantoms - NA,63.0
51522,60611062,War Thunder,60.0
51523,60611062,Insurgency,51.0
51526,60611062,Chivalry Medieval Warfare,47.0
51527,60611062,The Witcher Enhanced Edition,46.0
51529,60611062,PlanetSide 2,37.0
51530,60611062,Dead Island,37.0
51532,60611062,Borderlands 2,32.0
51534,60611062,The Witcher 2 Assassins of Kings Enhanced Edition,30.0
51535,60611062,Don't Starve,28.0
51536,60611062,Dungeon Defenders,27.0
51537,60611062,Castle Crashers,23.0
51539,60611062,Call of Duty Modern Warfare 2,21.0
51540,60611062,Warframe,20.0
51543,60611062,Hitman Absolution,19.5
51544,60611062,Sid Meier's Civilization V,19.3
51546,60611062,Dishonored,17.8
51548,60611062,Magicka,16.9
51551,60611062,Warface,15.6
51552,60611062,Left 4 Dead 2,15.3
51553,60611062,Counter-Strike Source,12.9
51554,60611062,Metro 2033,12.4
51558,60611062,Killing Floor,9.9
51560,60611062,Sniper Elite V2,8.5
51562,60611062,Alien Swarm,8.2
51566,60611062,Portal,6.9
51569,60611062,PAYDAY The Heist,6.0
51570,60611062,Saints Row IV,5.4
51571,60611062,Super Meat Boy,5.0
51572,60611062,Path of Exile,5.0
51573,60611062,PAYDAY 2,4.9
51576,60611062,Arma 2,4.2
51578,60611062,XCOM Enemy Unknown,4.0
51580,60611062,Don't Starve Together Beta,3.2
51581,60611062,Total War SHOGUN 2,3.1
51582,60611062,Deus Ex Human Revolution,2.8
51583,60611062,Terraria,2.8
51584,60611062,Trove,2.8
51585,60611062,Counter-Strike,2.5
51589,60611062,Portal 2,2.1
51591,60611062,Magicka Wizard Wars,1.9
51594,60611062,Dirty Bomb,1.6
51599,60611062,Just Cause 2,1.0
51604,60611062,Robocraft,0.7
51608,60611062,Unturned,0.5
51611,60611062,Amnesia The Dark Descent,0.4
51622,137610845,Garry's Mod,176.0
51623,137610845,DayZ,109.0
51624,137610845,Fallout 4,74.0
51625,137610845,The Elder Scrolls V Skyrim,71.0
51626,137610845,Rust,63.0
51627,137610845,War Thunder,37.0
51628,137610845,Warframe,19.0
51629,137610845,Grand Theft Auto V,17.7
51630,137610845,theHunter,15.4
51631,137610845,Heroes & Generals,10.9
51632,137610845,PlanetSide 2,7.6
51633,137610845,H1Z1,6.9
51634,137610845,Counter-Strike Global Offensive,6.5
51636,137610845,Team Fortress 2,4.8
51638,137610845,Call of Duty Modern Warfare 3,2.9
51639,137610845,Call of Duty Black Ops II - Multiplayer,2.2
51640,137610845,Unturned,1.7
51644,137610845,Warface,0.3
51645,203831787,Tom Clancy's Ghost Recon Phantoms - EU,3.6
51646,203831787,Unturned,3.2
51647,203831787,Dota 2,1.4
51648,203831787,Robocraft,0.2
51649,117724509,Dota 2,8.4
51650,165031107,Dota 2,9.2
51653,301568811,Dota 2,1.2
51654,262326400,Unturned,2.0
51656,210170887,Counter-Strike Global Offensive,614.0
51657,210170887,Rocket League,83.0
51659,210170887,Garry's Mod,18.9
51660,210170887,H1Z1,16.1
51661,210170887,Saints Row IV,10.4
51662,210170887,Team Fortress 2,9.0
51663,210170887,APB Reloaded,3.8
51664,210170887,Counter-Strike Source,3.4
51665,210170887,Dota 2,2.6
51666,210170887,Neverwinter,2.3
51667,210170887,TERA,2.3
51668,210170887,Warframe,2.2
51673,210170887,Dirty Bomb,0.2
51674,210170887,Nosgoth,0.2
51675,210170887,Unturned,0.1
51679,88937470,Dungeon Defenders,1.6
51680,88937470,Portal,0.2
51681,251087552,Dota 2,17.3
51682,80494893,Dota 2,669.0
51683,80494893,Starbound,111.0
51684,80494893,Age of Empires II HD Edition,94.0
51685,80494893,Terraria,61.0
51686,80494893,Call of Duty Modern Warfare 3 - Multiplayer,38.0
51687,80494893,Chivalry Medieval Warfare,30.0
51688,80494893,DayZ,29.0
51691,80494893,Counter-Strike Global Offensive,22.0
51693,80494893,Magicka,22.0
51694,80494893,Portal 2,20.0
51695,80494893,PAYDAY 2,14.3
51697,80494893,Killing Floor,13.5
51699,80494893,FTL Faster Than Light,10.0
51703,80494893,Saints Row The Third,6.0
51706,80494893,Trine 2,4.8
51707,80494893,BattleBlock Theater,4.7
51709,80494893,Left 4 Dead 2,3.2
51712,80494893,Mirror's Edge,2.7
51713,80494893,Star Wars - Battlefront II,2.3
51720,80494893,Euro Truck Simulator 2,1.3
51721,80494893,Call of Duty Modern Warfare 3,1.3
51725,80494893,Space Engineers,0.7
51729,80494893,Insurgency,0.5
51731,80494893,Garry's Mod,0.4
51739,255333449,Dota 2,50.0
51740,41719717,Counter-Strike,3840.0
51741,41719717,Dota 2,638.0
51742,41719717,Counter-Strike Global Offensive,487.0
51743,41719717,PAYDAY 2,79.0
51744,41719717,Grand Theft Auto V,71.0
51745,41719717,Counter-Strike Source,5.1
51747,41719717,Hitman Absolution,1.6
51758,157885152,Dota 2,725.0
51759,198561746,Killing Floor,86.0
51762,196231194,Team Fortress 2,11.9
51763,196231194,Age of Empires II HD Edition,9.7
51765,196231194,Dead Island Epidemic,0.7
51766,86182317,Warframe,596.0
51767,86182317,PAYDAY 2,251.0
51768,86182317,Borderlands 2,98.0
51770,86182317,War Thunder,66.0
51772,86182317,Sniper Elite V2,38.0
51773,86182317,Batman Arkham City GOTY,36.0
51776,86182317,Batman Arkham Asylum GOTY Edition,19.1
51781,86182317,Portal 2,7.9
51785,86182317,PAYDAY The Heist,3.2
51787,86182317,Portal,2.5
51789,86182317,BioShock,1.3
51791,169054646,Unturned,6.0
51792,169054646,APB Reloaded,3.9
51793,169054646,Team Fortress 2,3.7
51794,169054646,theHunter,3.1
51795,169054646,PAYDAY 2,2.6
51797,169054646,Robocraft,1.4
51801,169054646,Counter-Strike Nexon Zombies,0.1
51802,57541240,Call of Duty Modern Warfare 2 - Multiplayer,23.0
51803,57541240,Call of Duty Modern Warfare 2,15.3
51805,241462110,Dota 2,3.3
51806,306162738,Dota 2,0.3
51807,192075614,Unturned,0.7
51808,228033247,Unturned,8.1
51809,176563564,Dota 2,64.0
51810,51020486,Call of Duty Black Ops,34.0
51811,51020486,"Warhammer 40,000 Dawn of War II",19.7
51812,303010440,Warframe,8.5
51813,143156437,Dota 2,6.7
51814,226261535,Dota 2,15.7
51815,140178954,Dota 2,3.4
51816,211363179,Robocraft,7.3
51817,240448703,Dota 2,8.5
51818,234459658,Dota 2,6.9
51820,234459658,Tom Clancy's Ghost Recon Phantoms - EU,0.3
51821,250736247,Dota 2,7.4
51822,202863512,Marvel Heroes 2015,0.2
51824,176225382,Don't Starve Together Beta,74.0
51827,176225382,Dota 2,2.6
51828,144071257,AdVenture Capitalist,482.0
51832,144071257,Terraria,69.0
51834,144071257,Starbound,49.0
51840,144071257,Don't Starve,10.8
51843,144071257,Bastion,8.6
51844,144071257,The Elder Scrolls V Skyrim,6.9
51846,144071257,Rust,5.7
51848,144071257,ARK Survival Evolved,4.6
51850,144071257,The Witcher 2 Assassins of Kings Enhanced Edition,4.3
51852,144071257,Don't Starve Together Beta,4.0
51856,144071257,Dota 2,2.8
51868,32847394,Call of Duty Modern Warfare 2 - Multiplayer,243.0
51869,32847394,Call of Duty Black Ops - Multiplayer,115.0
51874,32847394,Call of Duty Modern Warfare 3 - Multiplayer,59.0
51875,32847394,Team Fortress 2,57.0
51876,32847394,Call of Duty Modern Warfare 2,46.0
51877,32847394,Battlefield Bad Company 2,45.0
51878,32847394,The Witcher 2 Assassins of Kings Enhanced Edition,42.0
51883,32847394,Half-Life 2,24.0
51884,32847394,Left 4 Dead,24.0
51885,32847394,Call of Duty Black Ops,13.2
51886,32847394,Call of Duty Modern Warfare 3,12.7
51887,32847394,Portal,12.2
51888,32847394,Half-Life 2 Episode Two,11.1
51890,32847394,Call of Duty Black Ops II - Multiplayer,8.2
51891,32847394,Half-Life 2 Episode One,7.7
51893,32847394,Portal 2,6.2
51894,32847394,Dota 2,6.0
51898,32847394,Half-Life 2 Lost Coast,0.3
51900,18888504,Counter-Strike Source,37.0
51901,170693945,Dota 2,0.5
51902,153835752,Dota 2,0.4
51903,50797633,Dota 2,1434.0
51904,50797633,PAYDAY 2,511.0
51905,50797633,Left 4 Dead 2,479.0
51906,50797633,DC Universe Online,127.0
51907,50797633,Team Fortress 2,62.0
51908,50797633,Dungeon Defenders,56.0
51910,50797633,Portal 2,29.0
51912,50797633,Saints Row The Third,20.0
51915,50797633,Counter-Strike,14.4
51917,50797633,Metro 2033,12.1
51918,50797633,Sniper Elite V2,11.2
51920,50797633,Counter-Strike Global Offensive,7.8
51923,50797633,PAYDAY The Heist,7.0
51926,50797633,Portal,5.0
51927,50797633,Trine 2,5.0
51928,50797633,Mirror's Edge,5.0
51930,50797633,Just Cause 2,3.3
51932,50797633,Garry's Mod,1.8
51935,50797633,Left 4 Dead,0.8
51936,50797633,Counter-Strike Condition Zero,0.7
51939,50797633,Magicka Wizard Wars,0.4
51941,251567913,Dota 2,1.9
51942,78551564,Empire Total War,189.0
51943,78551564,Napoleon Total War,110.0
51944,78551564,Sid Meier's Civilization V,6.8
51945,5976642,Counter-Strike,55.0
51946,5976642,Counter-Strike Source,47.0
51947,5976642,Team Fortress 2,18.3
51950,65533730,Borderlands 2,58.0
51951,65533730,Left 4 Dead 2,34.0
51952,65533730,Alien Swarm,0.8
51953,280819916,Dota 2,494.0
51955,196609297,War Thunder,16.4
51956,196609297,Robocraft,7.9
51958,196609297,Rust,5.7
51959,196609297,Team Fortress 2,4.9
51960,196609297,Rocket League,4.4
51962,196609297,PAYDAY 2,2.4
51964,196609297,Loadout,0.7
51968,116876958,Counter-Strike Global Offensive,1552.0
51970,116876958,The Elder Scrolls V Skyrim,42.0
51973,116876958,Don't Starve Together Beta,29.0
51975,116876958,The Witcher Enhanced Edition,25.0
51978,116876958,Euro Truck Simulator 2,19.7
51980,116876958,Torchlight II,17.4
51982,116876958,The Witcher 2 Assassins of Kings Enhanced Edition,16.5
51987,116876958,Just Cause 2,13.1
51991,116876958,Saints Row The Third,11.8
51992,116876958,Batman Arkham City GOTY,11.6
51995,116876958,Saints Row IV,11.1
51996,116876958,The Walking Dead,10.9
51999,116876958,Far Cry 3,10.4
52012,116876958,Batman Arkham Asylum GOTY Edition,8.5
52019,116876958,Fallout 3 - Game of the Year Edition,7.7
52026,116876958,Tomb Raider,7.2
52028,116876958,Dead Island,6.7
52029,116876958,PAYDAY The Heist,6.6
52030,116876958,Hitman Absolution,6.3
52032,116876958,Mirror's Edge,6.2
52033,116876958,Age of Empires II HD Edition,6.1
52035,116876958,Trine 2,5.8
52039,116876958,Garry's Mod,5.4
52044,116876958,Sniper Elite V2,4.8
52053,116876958,Mount & Blade Warband,4.3
52058,116876958,Battlefield Bad Company 2,4.1
52059,116876958,Super Meat Boy,4.0
52061,116876958,Chivalry Medieval Warfare,4.0
52068,116876958,Left 4 Dead 2,3.8
52084,116876958,Nosgoth,3.4
52096,116876958,Borderlands 2,3.1
52097,116876958,Insurgency,3.1
52104,116876958,BioShock Infinite,2.9
52107,116876958,The Binding of Isaac,2.8
52110,116876958,H1Z1,2.7
52113,116876958,Rising Storm/Red Orchestra 2 Multiplayer,2.4
52124,116876958,"Warhammer 40,000 Dawn of War II",2.1
52127,116876958,Borderlands,2.1
52139,116876958,Half-Life 2,1.8
52145,116876958,Magicka,1.6
52172,116876958,BioShock,0.5
52176,92484390,Sid Meier's Civilization V,48.0
52181,92484390,The Elder Scrolls V Skyrim,16.5
52182,92484390,Tomb Raider,9.2
52189,92484390,"Warhammer 40,000 Dawn of War II",1.4
52190,92484390,Fallout New Vegas,1.4
52191,92484390,Magicka,0.1
52193,188509200,Trove,23.0
52194,188509200,BLOCKADE 3D,16.6
52196,188509200,DC Universe Online,7.7
52197,188509200,Path of Exile,7.5
52201,188509200,Rust,1.5
52205,188509200,Heroes & Generals,0.6
52206,188509200,Team Fortress 2,0.4
52208,188509200,Unturned,0.4
52212,188509200,Marvel Heroes 2015,0.3
52213,188509200,Dirty Bomb,0.2
52218,202160057,Dota 2,0.3
52221,103624897,Total War SHOGUN 2,72.0
52223,103624897,PAYDAY 2,63.0
52225,103624897,Just Cause 2,50.0
52226,103624897,The Witcher 2 Assassins of Kings Enhanced Edition,38.0
52228,103624897,Total War ROME II - Emperor Edition,36.0
52229,103624897,BioShock Infinite,34.0
52230,103624897,XCOM Enemy Unknown,13.4
52231,103624897,Team Fortress 2,13.1
52235,103624897,Grand Theft Auto San Andreas,1.9
52236,103624897,Terraria,1.2
52237,103624897,Empire Total War,1.1
52239,231964178,Dota 2,225.0
52240,282998252,Dota 2,1.7
52241,119428254,Team Fortress 2,65.0
52242,119428254,Dota 2,15.8
52243,119428254,Warframe,7.1
52244,119428254,Tom Clancy's Ghost Recon Phantoms - NA,7.0
52245,119428254,Heroes & Generals,6.0
52246,119428254,Dirty Bomb,5.0
52247,119428254,Unturned,3.3
52248,119428254,Trove,1.5
52249,119428254,War Thunder,1.4
52250,119428254,Magicka Wizard Wars,0.5
52251,119428254,Dead Island Epidemic,0.4
52252,119428254,theHunter,0.2
52253,119428254,PlanetSide 2,0.2
52254,41566004,Counter-Strike Source,155.0
52255,299884217,Dota 2,46.0
52257,188340440,Team Fortress 2,36.0
52258,197620904,Euro Truck Simulator 2,56.0
52264,106816274,Dota 2,50.0
52265,106816274,Counter-Strike Source,3.1
52266,106816274,Arma 2,1.0
52267,106816274,Arma 2 Operation Arrowhead,0.4
52268,56667587,Call of Duty Modern Warfare 2,0.2
52269,179912213,Dota 2,0.4
52271,211920439,Dota 2,29.0
52272,184592379,Dota 2,49.0
52273,195594316,Dota 2,3.8
52274,123165817,Team Fortress 2,216.0
52275,123165817,Garry's Mod,34.0
52278,123165817,Robocraft,0.8
52280,123165817,Loadout,0.3
52281,123165817,Unturned,0.3
52282,17878330,Counter-Strike,0.2
52284,90685977,Football Manager 2013,85.0
52285,302684420,TERA,0.6
52286,210965509,Dota 2,11.4
52287,130452748,Dota 2,1262.0
52288,205466848,Dota 2,678.0
52289,61772065,Call of Duty Modern Warfare 2 - Multiplayer,395.0
52290,61772065,Counter-Strike Global Offensive,347.0
52291,61772065,Borderlands 2,108.0
52292,61772065,Call of Duty Modern Warfare 3 - Multiplayer,45.0
52293,61772065,The Elder Scrolls V Skyrim,39.0
52294,61772065,Call of Duty Black Ops - Multiplayer,30.0
52295,61772065,Dota 2,22.0
52297,61772065,Call of Duty Modern Warfare 2,14.7
52298,61772065,Call of Duty Black Ops,9.8
52299,61772065,Just Cause 2,5.3
52300,61772065,Tom Clancy's Ghost Recon Phantoms - EU,4.8
52302,61772065,Call of Duty Modern Warfare 3,3.7
52304,61772065,Trine 2,2.6
52305,61772065,Portal,2.6
52309,61772065,Team Fortress 2,0.5
52310,61772065,Goat Simulator,0.3
52313,126622399,Dota 2,170.0
52314,278505070,Dota 2,1.6
52315,281157668,Dota 2,0.3
52316,170188540,Dota 2,1.6
52317,163275488,Dota 2,33.0
52318,282358910,Team Fortress 2,1.1
52319,40601456,Age of Empires II HD Edition,492.0
52322,243522372,Left 4 Dead 2,5.6
52324,90595186,Counter-Strike,5.6
52325,90595186,DC Universe Online,2.6
52326,158005818,Dota 2,1106.0
52327,74497511,Call of Duty Black Ops,9.4
52328,74497511,Mafia II,0.8
52331,187463594,Dota 2,347.0
52332,187463594,Grand Theft Auto V,275.0
52334,187463594,Left 4 Dead 2,85.0
52336,187463594,The Witcher 2 Assassins of Kings Enhanced Edition,60.0
52337,187463594,The Witcher Enhanced Edition,54.0
52339,187463594,Call of Duty Modern Warfare 3,46.0
52341,187463594,PAYDAY 2,44.0
52342,187463594,Batman Arkham Asylum GOTY Edition,43.0
52344,187463594,Portal 2,39.0
52345,187463594,Half-Life 2,34.0
52346,187463594,Tomb Raider,31.0
52349,187463594,Euro Truck Simulator 2,27.0
52350,187463594,Sid Meier's Civilization V,26.0
52356,187463594,Dead Island,19.8
52357,187463594,Call of Duty Modern Warfare 2,19.1
52359,187463594,Batman Arkham City GOTY,15.8
52360,187463594,Portal,13.8
52362,187463594,Goat Simulator,10.3
52363,187463594,Saints Row IV,10.0
52365,187463594,PAYDAY The Heist,8.5
52366,187463594,Counter-Strike Global Offensive,8.1
52370,187463594,Garry's Mod,5.9
52371,187463594,The Elder Scrolls V Skyrim,5.5
52374,187463594,Castle Crashers,4.8
52380,187463594,ARK Survival Evolved,3.6
52383,187463594,Unturned,2.4
52384,187463594,Call of Duty Modern Warfare 2 - Multiplayer,1.8
52386,187463594,Team Fortress 2,0.6
52387,187463594,Grand Theft Auto San Andreas,0.5
52388,187463594,Don't Starve,0.3
52393,187463594,Terraria,0.2
52394,187463594,No More Room in Hell,0.1
52395,62658713,Grand Theft Auto V,12.2
52396,62658713,Serious Sam HD The Second Encounter,5.0
52397,62658713,Sniper Elite V2,1.5
52399,46013902,Serious Sam HD The Second Encounter,13.2
52400,184836567,Heroes & Generals,39.0
52401,184836567,Unturned,0.5
52402,126388107,Dota 2,4122.0
52403,126388107,Counter-Strike Global Offensive,136.0
52404,126388107,Team Fortress 2,19.2
52405,126388107,Path of Exile,13.6
52407,126388107,Tom Clancy's Ghost Recon Phantoms - NA,11.8
52409,126388107,Neverwinter,5.5
52411,126388107,Left 4 Dead 2,2.7
52414,126388107,TERA,0.9
52415,126388107,PAYDAY The Heist,0.4
52416,186040249,Arma 2,110.0
52417,186040249,PlanetSide 2,82.0
52418,186040249,Tom Clancy's Ghost Recon Phantoms - NA,54.0
52419,186040249,War Thunder,44.0
52420,186040249,Rising Storm/Red Orchestra 2 Multiplayer,29.0
52422,186040249,Euro Truck Simulator 2,23.0
52423,186040249,Team Fortress 2,15.1
52424,186040249,Heroes & Generals,13.6
52425,186040249,The Walking Dead,10.3
52427,186040249,APB Reloaded,6.1
52428,186040249,Dirty Bomb,5.2
52433,186040249,Unturned,0.4
52435,54819677,The Elder Scrolls V Skyrim,184.0
52437,141493630,Dota 2,0.2
52440,19085114,Team Fortress 2,208.0
52441,19085114,Neverwinter,184.0
52442,19085114,Killing Floor,171.0
52443,19085114,FTL Faster Than Light,162.0
52445,19085114,Empire Total War,103.0
52446,19085114,Day of Defeat Source,56.0
52455,19085114,Star Wars - Battlefront II,25.0
52456,19085114,Portal 2,23.0
52461,19085114,Total War ROME II - Emperor Edition,15.8
52463,19085114,Garry's Mod,14.3
52474,19085114,Chivalry Medieval Warfare,8.0
52478,19085114,Terraria,7.2
52479,19085114,Half-Life,6.6
52483,19085114,TERA,4.2
52489,19085114,ARK Survival Evolved,2.4
52490,19085114,Fallout 3 - Game of the Year Edition,2.4
52491,19085114,Counter-Strike Source,2.1
52492,19085114,Portal,1.9
52493,19085114,Deus Ex Human Revolution,1.8
52497,19085114,Alien Swarm,1.5
52499,19085114,Torchlight II,1.3
52503,19085114,BioShock,0.9
52514,19085114,Dota 2,0.3
52517,4897767,Counter-Strike,1.6
52518,96405427,Team Fortress 2,0.8
52519,209258544,Dota 2,5.2
52520,32818456,Counter-Strike Source,8.6
52521,32818456,Half-Life 2 Deathmatch,0.3
52522,138695230,Dota 2,458.0
52523,153991478,Dead Island,48.0
52526,153991478,TERA,3.5
52533,211710590,Dota 2,30.0
52534,195611290,Dota 2,1.5
52535,207633085,Nosgoth,26.0
52536,207633085,Team Fortress 2,2.8
52539,215586007,Far Cry 3,1.5
52540,215586007,Nosgoth,0.4
52541,101656933,Sid Meier's Civilization V,428.0
52550,101656933,Star Wars - Battlefront II,2.8
52551,40529387,Counter-Strike,0.1
52552,55120589,Counter-Strike,4.6
52553,55120589,Counter-Strike Condition Zero,1.6
52554,228515687,BLOCKADE 3D,15.3
52555,206350236,Dota 2,1.4
52556,262195804,Grand Theft Auto V,52.0
52557,262195804,Left 4 Dead 2,38.0
52558,262195804,Don't Starve,9.8
52559,262195804,Don't Starve Together Beta,8.7
52562,262195804,Fallout 4,1.0
52563,189459679,Dota 2,0.4
52564,217259835,Dota 2,0.4
52565,196047720,Warface,0.7
52566,8259307,Team Fortress 2,55.0
52567,8259307,Sid Meier's Civilization V,7.2
52568,8259307,The Elder Scrolls V Skyrim,6.9
52569,8259307,Marvel Heroes 2015,6.8
52571,8259307,Fallout 3 - Game of the Year Edition,2.9
52573,8259307,Batman Arkham City GOTY,2.7
52574,8259307,Cities Skylines,2.6
52577,8259307,Just Cause 2,1.9
52579,8259307,Torchlight II,1.7
52581,8259307,Grand Theft Auto IV,1.6
52584,8259307,Fallout New Vegas,1.3
52591,8259307,Saints Row The Third,0.6
52594,8259307,Age of Empires II HD Edition,0.5
52601,8259307,Don't Starve,0.5
52603,8259307,The Walking Dead,0.4
52608,8259307,Grand Theft Auto San Andreas,0.4
52610,8259307,The Witcher 2 Assassins of Kings Enhanced Edition,0.3
52611,8259307,Deus Ex Human Revolution,0.3
52613,8259307,The Binding of Isaac,0.3
52624,106797321,Sid Meier's Civilization V,1.7
52626,195105416,Team Fortress 2,4.0
52627,195105416,Tom Clancy's Ghost Recon Phantoms - EU,2.0
52632,240563783,Dota 2,9.6
52633,252217917,Dota 2,5.5
52635,41887439,Day of Defeat Source,621.0
52637,41887439,Mount & Blade Warband,106.0
52638,41887439,Arma 3,47.0
52639,41887439,Chivalry Medieval Warfare,29.0
52640,41887439,Team Fortress 2,19.3
52641,41887439,DayZ,13.9
52643,88410966,Team Fortress 2,77.0
52646,88410966,Unturned,3.9
52650,88410966,Trove,1.2
52653,88410966,Dota 2,0.2
52656,155249913,Dota 2,3.0
52657,47063596,Call of Duty Modern Warfare 3 - Multiplayer,1766.0
52658,47063596,Call of Duty Black Ops - Multiplayer,1184.0
52659,47063596,Call of Duty Modern Warfare 2 - Multiplayer,1109.0
52660,47063596,Call of Duty Black Ops II - Multiplayer,1006.0
52661,47063596,Empire Total War,688.0
